Chromosome	Genomic_position1	Genomic_position2	G1	Early_S	Late_S_G2	M_stage
chr9	21000000	17500000	0.0007503812550567091	-0.0010039263463113457	0.0004289933080144692	-0.00017544812726555392
chr9	21500000	17500000	0.0009110141196288169	-0.0012114740908145904	0.00046674148325109854	-0.0001662815600866452
chr9	21500000	18000000	0.0009275110671296716	-0.0010644191643223166	0.0004853731341427192	-0.00034846498601837084
chr9	24500000	23500000	0.0009546625544317067	-0.0010451451409608126	0.0002838053616869729	-0.00019332284336996962
chr11	16500000	19500000	0.0008880957844667137	-0.0010191159322857856	0.0004101968545001	-0.0002791765728034079
chr11	22000000	21000000	0.0007664068718440831	-0.0010076214326545595	0.0003316719099530019	-9.045705976404861e-05
chr11	18000000	20000000	0.000584231858374551	6.284816772677005e-05	5.7242673938162626e-05	-0.0007043228033580817
chr9	21500000	23000000	0.0008612696779891849	3.207462286809459e-05	-0.00047793731355341154	-0.000415407008404145
chr9	27000000	27000000	0.0005435822531580925	6.2151241581887e-05	-0.00022101884169387632	-0.00038471465741167775
chr11	25000000	24500000	0.0005343837387044914	2.9734104464296253e-05	-0.0001193044727187953	-0.0004448133026016876
chr9	18500000	17000000	0.0008613052312284708	-0.00021292242272465955	3.7938296736683695e-05	-0.0006863213377073408
chr9	21000000	23500000	0.000632850409601815	-0.0003366694669239223	2.2625303245149553e-05	-0.0003188063274137676
chr9	23500000	22000000	0.0008759889751672745	-0.0002809829355101101	5.898938979953527e-07	-0.0005955959670245648
chr11	20500000	16000000	0.0007748326228465885	-0.00043948161546722984	4.624559567503184e-05	-0.0003815965523244813
chr11	26500000	23000000	0.0009522314881905914	-0.0007662677322514355	7.203159839264117e-05	-0.0002579952939413488
chr9	13000000	13500000	0.0006555926913279109	-0.00021889102063141764	-0.00028167913915240207	-0.0001550224995298777
chr9	13500000	13000000	0.0006700748228468001	-0.00026214499521302057	-0.0003379614605364623	-6.996850352152251e-05
chr9	13500000	17000000	0.0005195738922338933	-4.073291893291753e-06	-7.082536976668052e-05	-0.00044467523694038393
chr9	14500000	16500000	0.0006231382983969524	-4.070712602697313e-05	-1.616686877241591e-05	-0.0005662641604430973
chr9	17500000	19500000	0.0008696050965227187	-0.0005116445478051901	-3.1248782761394978e-06	-0.0003548356151441112
chr9	18000000	17000000	0.0009973647072911262	-0.0007991694670636207	-7.55464134272188e-05	-0.0001226489621330984
chr9	18500000	22000000	0.0006376528355758638	-0.00018220627680420876	-4.880079941358417e-05	-0.0004066459368914366
chr9	19000000	22500000	0.000652263144729659	-0.00018544324848335236	-9.347121231257915e-05	-0.0003733485413249582
chr9	19500000	21000000	0.0008279376896098256	-0.00017032482428476215	-0.0002470862371410476	-0.0004105266707483679
chr9	22500000	23500000	0.0009281917184125632	-0.0008267359517049044	-1.4066545918467455e-05	-8.738945543882438e-05
chr11	23500000	19000000	0.0007738200365565717	-0.00038166946615092456	-0.00019276057864772155	-0.00019938985060434787
chr11	24500000	25000000	0.0006301517074462027	-7.61252420488745e-05	-0.00018587474442028907	-0.00036815171770285813
chr11	25500000	22500000	0.0005797354446258396	-0.0003088566518272273	-8.037901716306806e-06	-0.0002628410002216697
chr11	26000000	22000000	0.0005474613280966878	-0.000239429077191744	-0.00010756161755125504	-0.00020047063953825272
chr11	26500000	22500000	0.0007080568233504891	-0.0002751484018517658	-0.0002181541438403656	-0.00021475425637618173
chr11	26500000	27500000	0.0009796959930099547	-0.0006030432705301791	-4.900274930150772e-05	-0.00032764998322818426
chr11	27000000	22500000	0.0009541060659103096	-0.000540306034963578	-0.00015688538060203426	-0.00025691475602798166
chr11	27500000	22000000	0.000663433235604316	-0.00037363432347774505	-0.00013611651884275487	-0.00015368242166005074
chr11	27500000	23000000	0.0008463180973194539	-0.0005895006062928588	-8.23197757199523e-05	-0.00017449772931286134
chr11	27500000	23500000	0.0005410016630776227	-0.00031330784840974955	-9.304653503932059e-05	-0.0001346472927252762
chr11	24000000	22000000	0.0009980299859307707	7.535660406574607e-05	-3.7957116728648546e-05	-0.0010354294674471021
chr11	23000000	24000000	0.00011451863683760166	0.001604720309842378	-0.000908124540001154	-0.0008111144998110831
chr11	19000000	20000000	0.0004342664848081768	0.001854467811062932	-0.0012566284858621657	-0.0010321060079149901
chr11	15500000	17500000	0.00011998895970464219	0.0005491585296113044	7.589034648844973e-05	-0.0007450375152984634
chr11	17500000	16000000	0.00010924679809249937	0.0008097629994153977	-0.0002446495520416647	-0.0006743603269569575
chr11	18500000	17500000	0.00033608871890464795	0.0006384717795299366	-0.00032449536374770107	-0.0006500652991235257
chr11	22500000	24000000	0.00032302335603162646	0.0009276148193748668	-0.0004533113868092187	-0.000797326595056802
chr11	23000000	24500000	0.00020753862045239658	0.0006726096587954089	-0.0002702780457184417	-0.0006098701967857778
chr9	17000000	18500000	0.00015070837689563633	0.00015154951252043246	0.00014489269233308733	-0.00044715059193549677
chr11	18500000	21500000	8.386201516259461e-05	0.0002418138610664755	0.00014035416970727965	-0.00046603008813690395
chr11	19500000	19000000	9.927415376296267e-05	0.0004002308749477379	-0.0008599055574450177	0.00036040067325302514
chr9	19500000	22000000	0.0002964156145026209	0.00012587490491569042	5.972753569949418e-05	-0.0004820179921807721
chr11	20500000	22000000	0.00011264971253694966	0.00011519297695485874	1.3418065191217465e-05	-0.00024126076023094355
chr11	21500000	18000000	0.00031243961857398974	0.000191275286488235	9.398428301210515e-06	-0.0005131132551468909
chr11	22000000	17500000	0.00012140445833210833	8.842669285513693e-05	5.7760316030908145e-05	-0.00026759147585835307
chr11	22000000	25000000	0.00013988921709824355	0.00016047690296545626	2.177344640585943e-05	-0.0003221396123990417
chr11	23000000	17500000	0.0002668986766366288	0.00022252952478538646	-0.0005394385050749406	5.00103022204712e-05
chr11	23500000	18000000	0.00021242662041913717	9.648968407418578e-05	-0.00037919645255897195	7.028017926131724e-05
chr9	15000000	16000000	0.00018782440456561745	0.0004836314416024834	-0.0003710269651492126	-0.0003004289523232728
chr9	19000000	23000000	9.946216232492588e-05	0.00013376913702813908	-0.00011628619686234742	-0.00011694510030793026
chr9	20000000	23500000	0.00011099403654952766	0.0001941221853485331	-3.363971411545208e-05	-0.0002714764850679785
chr9	23000000	20500000	0.000204975220549386	0.00010858680761884897	-1.072988598025404e-05	-0.00030283216619864106
chr9	23000000	21500000	0.00020802216022275388	0.0004443480276677292	-0.0002755988964054268	-0.00037677132168028037
chr11	14000000	18500000	8.325726594193839e-05	0.0001731685393679072	-3.042550088139251e-05	-0.00022600040538236498
chr11	14500000	18000000	9.995864202210214e-05	0.00024647406244184824	-5.958023757557385e-06	-0.0003404747374588624
chr11	18500000	20500000	0.000382845573767554	0.00048280918272212146	-0.00013572273892350494	-0.0007299321296159178
chr11	18500000	21000000	0.00043126553064212205	0.0001730099436827004	-1.0330620716558769e-05	-0.0005939449241850525
chr11	21000000	23500000	0.00015008560171736463	0.00017016134443110787	-6.23779656507395e-05	-0.0002578689643996768
chr11	21500000	17500000	0.00015180806803982705	0.0001857563911471516	-0.00011011877795681357	-0.00022744553898519372
chr11	21500000	23500000	0.00021965053747408092	0.00011821365151263308	-1.651539459999185e-05	-0.0003213487572793383
chr11	21500000	24500000	0.0003134741433314048	0.0001643421972403303	-0.0001213569164974615	-0.00035645935422508047
chr11	21500000	25000000	0.00012922427954435988	0.0001271214641747065	-3.078212612308562e-05	-0.00022556364128831775
chr11	22000000	20500000	9.257333294954151e-05	0.000159984598212759	-0.00011234569974476472	-0.0001402121444698423
chr11	22000000	24500000	0.00022266717551246983	0.0002566495277278591	-4.663519157475093e-05	-0.00043268147564958783
chr11	22500000	16000000	0.00018298555514775216	0.0001798569900529401	-0.00019371085800230504	-0.00016913162580749485
chr11	22500000	16500000	9.830246708588674e-05	0.00024073084350675344	-0.00021163131459616124	-0.00012740201127598995
chr11	22500000	17500000	0.0002667270033271052	0.00011564733504201285	-0.0002328668982954696	-0.000149507490277756
chr11	22500000	24500000	0.0003956634594942443	0.0004370493559690658	-0.00018142370026907884	-0.0006512890715384856
chr11	18500000	19000000	0.000143553704401711	-0.004033062094822526	0.002978604380041361	0.0009109042584896088
chr11	16500000	16000000	0.00021013817022321745	-0.0026020847726613283	0.0020883805118501186	0.0003035659084162035
chr11	16500000	17000000	0.00040209075668826697	-0.0018460181849150104	0.001072330234455876	0.000371597331832163
chr11	17000000	16500000	0.0004104124076548032	-0.0020114540289796422	0.0011992790299700574	0.0004017631144961342
chr11	22500000	22000000	0.0004168339160969481	-0.001752086984924972	0.001137311663478613	0.00019794162071775644
chr11	22000000	21500000	0.00040906811045715585	-0.001287415053229779	0.0015748970676213504	-0.0006965503911487758
chr9	15000000	15500000	0.0001857544295489788	-0.0012713022122625261	0.0007578898179417592	0.00032765788200777023
chr11	14000000	13500000	0.00019153033499605954	-0.0006240642371494687	0.000543290025962051	-0.00011075608781538904
chr11	18500000	16000000	0.0003828956629149616	-0.0006259269517613575	0.0005270076275337487	-0.0002839763241354376
chr9	14500000	14000000	0.00026238205609843137	-0.0005660520982928574	0.0001844699218054302	0.00011920008109882474
chr9	25500000	25000000	0.0004382500177598558	-0.0007442680420354008	0.00020890430314466358	9.71135919826338e-05
chr11	14500000	15500000	0.00017596472607692704	-0.0005349999002646655	0.0001759228849550709	0.0001831122994190082
chr11	15500000	14500000	0.00012934817059431225	-0.0004557791486149654	0.0001823674712795764	0.00014406333575607279
chr9	13500000	16500000	8.158669515978545e-05	4.917788610327989e-05	0.0001362643262837082	-0.0002670289846719243
chr11	14500000	18500000	8.381055085919798e-05	2.5994439783971757e-05	8.837284640321741e-05	-0.00019817790962406434
chr11	17500000	20500000	0.0002309703384526074	3.8605496229138225e-05	0.000137172601534985	-0.0004067484755069017
chr11	24500000	22000000	0.0004868621937930584	4.4036667532054706e-06	0.00019086601678282024	-0.0006821318878792226
chr9	21500000	25000000	0.00026797937462106345	-0.0005367429372199695	0.00024344723642570897	2.5316364553873427e-05
chr9	22500000	24500000	0.00019939346821047367	-0.0003376358305104077	0.00012701404266408646	1.1228318828671036e-05
chr9	22500000	25000000	0.0003378914843779057	-0.0005225037399213761	0.00018101126697729343	3.6010869735036977e-06
chr9	24500000	22500000	0.0001419363179593347	-0.0002460632676957175	9.136920925811864e-05	1.2757747572322842e-05
chr11	13000000	14500000	0.000211795158975292	-0.00040327851675101554	0.00018299731746083126	8.48606214276515e-06
chr11	15000000	14000000	8.630994270788505e-05	-0.00024692415609024466	0.00012516275764937746	3.545137806213461e-05
chr11	19000000	18000000	0.00023801469069439918	-0.0003962241462431848	0.00013642410340253264	2.1785397147766617e-05
chr11	23000000	26000000	0.00011465248389868066	-0.0002208929930930026	9.007827611640096e-05	1.616216904949397e-05
chr11	23500000	26000000	0.00022734612284693866	-0.00035112304030917587	0.0001206897635711357	3.087113509536721e-06
chr11	25000000	24000000	0.00023355739831458776	-0.00039522272418253125	0.00012328738812357188	3.837798649328761e-05
chr9	14000000	19000000	0.00025912028590937555	-0.0002679562327102758	0.00015749227604828776	-0.00014865638549963479
chr9	14500000	19000000	0.00041556629294063895	-0.00044019732740707695	0.00018148809895137674	-0.00015685712351114488
chr9	15000000	19000000	0.00035336189539521	-0.0005622691533062607	0.0003621072541136527	-0.00015320016955229222
chr9	15500000	19500000	0.00023906941496534272	-0.0002433537127217278	0.00016258522482530678	-0.00015830087959329832
chr9	15500000	20000000	0.0002446035658067558	-0.00021451817301567643	0.0001963613805855857	-0.00022644680757366586
chr9	16000000	18000000	0.00025295827363152056	-0.00039160723972599956	0.00017624635220272466	-3.7597423761326355e-05
chr9	16000000	19000000	0.00045521185384131966	-0.0005631445033941418	0.0004300700849853456	-0.0003221372622647323
chr9	16500000	18500000	0.0002860440989024937	-0.0004505333577981219	0.0003709179727593437	-0.00020642858871724456
chr9	16500000	19000000	0.0003674907813547179	-0.0003217264595150482	0.0004429299209732562	-0.0004886942682787776
chr9	16500000	19500000	0.00018015858804574237	-0.0002128496635123156	0.00030813540797680616	-0.000275444274302572
chr9	17000000	14500000	0.00016780597579781897	-0.00010195064096478746	0.0002197352849179879	-0.00028559060883708297
chr9	17000000	21000000	0.000384319931617938	-0.0004292972560506314	0.00016852651751833036	-0.0001235490688486607
chr9	17000000	22000000	0.0004707775464339647	-0.0004698879085481167	0.00011837188656045327	-0.00011926153965760022
chr9	17000000	22500000	0.0003510439652018249	-0.0003182145766913891	8.693978634255473e-05	-0.00011976921450695954
chr9	18000000	14000000	0.00012052407837472856	-0.0001527810876723379	0.00015648789340048098	-0.00012423086827766382
chr9	18000000	16000000	0.00048215941642411054	-0.0005036984861362725	0.00014241449025576003	-0.00012087540817447006
chr9	18000000	20000000	0.00043225293775321915	-0.00042256109009031206	0.0002661269434611313	-0.00027581880494835785
chr9	18500000	14000000	0.0003635399101767689	-0.0003778415961960491	0.00029092926415614785	-0.0002766274235909805
chr9	18500000	16500000	0.00048156535194721073	-0.00036869697214569896	0.0001977582462131977	-0.00031062671914696696
chr9	19000000	14000000	0.00014971416094340385	-0.00027069229108747097	0.00019098474076599813	-7.000661935308017e-05
chr9	19000000	16000000	0.00040258950684801675	-0.00016374614269807353	8.710763431736268e-05	-0.0003259509860072285
chr9	19500000	14500000	0.0003480242332443595	-0.00034100265074812344	0.00020138978434260934	-0.00020841142686549573
chr9	19500000	16000000	0.00016429388924734666	-0.00010199403450315004	0.00010393631382612511	-0.00016623616393189876
chr9	19500000	17000000	0.00032502427166036796	-0.00029861575312679635	0.000263621061185404	-0.0002900295628933236
chr9	19500000	21500000	0.0004743835044791922	-0.000194539045332931	0.00032255454498226755	-0.0006023990514222533
chr9	20000000	15500000	0.0003245995263569057	-0.00015829525073058904	0.00010511571017559617	-0.0002714199770707637
chr9	20000000	16500000	0.0004703782149590552	-0.00040325568261323497	0.0002475628156389575	-0.00031468537636101244
chr9	20000000	17000000	0.0004784486467542592	-0.0002779207017738372	0.00015073878275870812	-0.000351266487268731
chr9	20500000	16000000	0.00021500444690900622	-0.00016755933029344305	0.00014538863360940012	-0.00019283374131191523
chr9	20500000	17000000	0.0003198844235157594	-0.0002933360345195979	0.0002048771140835015	-0.00023142541467677802
chr9	20500000	17500000	0.0003890310355927795	-0.0004774356566485949	0.0003120191569905728	-0.00022361447627190502
chr9	20500000	24000000	0.00016095279424916954	-0.00014677283179480581	0.00010869405596167781	-0.00012287409190321342
chr9	21000000	16500000	0.0002448051571263932	-0.00031448960362467915	0.00029790090266033074	-0.00022821640741312876
chr9	21000000	17000000	0.00017111606284743176	-0.00023037897917674855	0.00010441671620355918	-4.5153890096116814e-05
chr9	21000000	24000000	0.00019602442007453645	-0.0003345323864778038	0.0002594855635834392	-0.00012097751423425506
chr9	21000000	24500000	0.00022117278422228992	-0.00026960500254062935	0.00015305679194170806	-0.00010462454229127615
